Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1990-10-01,2.5517279170096,2.69052262675067,-0.0932509313651092,-0.894955186666721,5.55422426592451,,,,,,,,,,,,,,,,,,,1990-10-01,2.13237160749354,3.3884255770875,0.212798789814454
1991-01-01,2.61292821104754,2.70861395583613,-0.0498357257312899,-1.02764301251341,5.55802159295994,,,,,,,,,,,,,,,,,,,1991-01-01,2.14063642505599,3.39260805216673,0.212742576712261
1991-04-01,2.67410572322179,2.68282250743908,0.0366966505131845,-1.12868079909231,4.58044693116961,,,,,,,,,,,,,,,,,,,1991-04-01,2.13272328920344,3.39690864340446,0.212706931300118
1991-07-01,2.73969885168391,2.63345209322357,0.150824476300352,-1.31491626109869,4.13927046147604,,,,,,,,,,,,,,,,,,,1991-07-01,2.11654457230299,3.40265863027358,0.212658226774805
1991-10-01,2.78902019855202,2.70404725924177,0.130745655684592,-1.69458987809958,4.35457725189911,,,,,,,,,,,,,,,,,,,1991-10-01,2.14387214015979,3.4098189986678,0.212592630432457
1992-01-01,2.95223338517308,2.78951634079802,0.209936537249138,-1.63438123372362,4.33339698919737,,,,,,,,,,,,,,,,,,,1992-01-01,2.19615286111347,3.41531660898522,0.212624764396827
1992-04-01,2.61383730692118,2.64119235708976,0.0173536908632038,-1.79977629268524,4.94465237629353,,,,,,,,,,,,,,,,,,,1992-04-01,2.13378555774556,3.41947506084248,0.212764094206278
1992-07-01,2.40096286985936,2.60793190400305,-0.162823308895157,-2.51153513427607,6.69442763888912,,,,,,,,,,,,,,,,,,,1992-07-01,2.08602425372342,3.42278592557872,0.212936150351532
1992-10-01,2.3478539774498,2.57752648811559,-0.186041472604367,-3.08984115280191,6.39256683484799,,,,,,,,,,,,,,,,,,,1992-10-01,2.0513802865591,3.42474521659221,0.213133573416031
1993-01-01,2.32831430461621,2.49135028371598,-0.120863687348604,-3.58171180842442,5.54782849027356,,,,,,,,,,,,,,,,,,,1993-01-01,2.01389251541461,3.42637807564158,0.213325376176184
1993-04-01,2.30975871833737,2.49958773604615,-0.147517286616139,-4.21968279028442,3.89906491187739,,,,,,,,,,,,,,,,,,,1993-04-01,2.00849655485253,3.42818267351001,0.213508287838441
1993-07-01,2.36530763071461,2.50650381375949,-0.0987673801582773,-4.47336769520916,2.75630410751573,,,,,,,,,,,,,,,,,,,1993-07-01,2.01143908715911,3.4298737869444,0.213710379504149
1993-10-01,2.30087500031962,2.47694774885559,-0.1341442554614,-4.57764566252763,2.12992371235569,,,,,,,,,,,,,,,,,,,1993-10-01,2.00029722067282,3.43200015188958,0.213923661403966
1994-01-01,2.27256285627332,2.50674597668664,-0.191750218317685,-4.58022173088079,1.96531618268234,,,,,,,,,,,,,,,,,,,1994-01-01,1.99834923924232,3.43415546643745,0.214163625307918
1994-04-01,2.29089898460345,2.47180534049033,-0.139064910846979,-4.23422254590173,1.60095853175835,,,,,,,,,,,,,,,,,,,1994-04-01,1.97881045656673,3.43620787731411,0.214428054818753
1994-07-01,2.3567014430691,2.44086360313564,-0.0428444807867338,-3.84667962613571,1.60113359444564,,,,,,,,,,,,,,,,,,,1994-07-01,1.95417188921633,3.43824611508611,0.214703985410616
1994-10-01,2.36214091033662,2.4284566028087,-0.0252080324902391,-3.54208275406563,1.78920893805289,,,,,,,,,,,,,,,,,,,1994-10-01,1.93006008086882,3.43996014391328,0.214994205197707
1995-01-01,2.32067224721154,2.39160281065131,-0.0304467454303465,-3.26389649991143,2.23043694782007,,,,,,,,,,,,,,,,,,,1995-01-01,1.89840401685702,3.44128831134676,0.215290468926487
1995-04-01,2.28764950199069,2.36838238187281,-0.0406421253063878,-3.08114953154382,2.52364030503653,,,,,,,,,,,,,,,,,,,1995-04-01,1.86904845679114,3.44205594179055,0.215594519955093
1995-07-01,2.24288715440344,2.32823790530303,-0.0459395413036081,-2.95268548341005,2.20744464507405,,,,,,,,,,,,,,,,,,,1995-07-01,1.83809442020567,3.44231362285963,0.215903803218079
1995-10-01,2.16922370622591,2.30214561296844,-0.0939523740042587,-2.95904658083941,2.19969184075211,,,,,,,,,,,,,,,,,,,1995-10-01,1.81012097910994,3.44213392291445,0.216220248110747
1996-01-01,2.12672210919146,2.25513688971238,-0.0902409871874944,-2.94322658235046,1.34852119940222,,,,,,,,,,,,,,,,,,,1996-01-01,1.78169251706015,3.44207010809768,0.216530800305177
1996-04-01,2.19643573736121,2.2641051514111,-0.0293438106111867,-2.87772360553322,0.776808312565283,,,,,,,,,,,,,,,,,,,1996-04-01,1.76400604497659,3.44195188301353,0.21685804904028
1996-07-01,1.95615749613862,2.25722914285029,-0.26286243679699,-2.99356627710677,1.23330272751171,,,,,,,,,,,,,,,,,,,1996-07-01,1.74030216794679,3.44180247625206,0.217198761844823
1996-10-01,1.93346387263811,2.23308184876481,-0.261817519143244,-2.84021801499102,1.02108271683913,,,,,,,,,,,,,,,,,,,1996-10-01,1.71298642993488,3.4417679755559,0.217540199311045
1997-01-01,1.90285213498314,2.18608529842992,-0.246228239811234,-2.6938896869749,1.06459408195813,,,,,,,,,,,,,,,,,,,1997-01-01,1.68350052007395,3.44248752708714,0.217849184110911
1997-04-01,1.99728946353134,2.24051226068332,-0.205296561990603,-2.52558176493835,1.11662020381042,,,,,,,,,,,,,,,,,,,1997-04-01,1.66904505719594,3.44342250801505,0.218160599149933
1997-07-01,2.09848260355155,2.2209079376316,-0.0848309507809785,-2.04729316749513,0.83594698564169,,,,,,,,,,,,,,,,,,,1997-07-01,1.65149737175972,3.44463337066568,0.21847697563436
1997-10-01,2.20337472775412,2.24346164229498,-0.00211075376980617,-1.64206677047923,0.765333326766251,,,,,,,,,,,,,,,,,,,1997-10-01,1.64105177136027,3.44573888975553,0.218818377682225
1998-01-01,2.07215301223307,2.22462254682772,-0.114812272308317,-1.42352665807539,0.79143029456657,,,,,,,,,,,,,,,,,,,1998-01-01,1.6199745242574,3.44689083899266,0.219177827458213
1998-04-01,2.1845819786318,2.18025262838213,0.0412355414570457,-1.05916285149465,0.309402405621917,,,,,,,,,,,,,,,,,,,1998-04-01,1.59300287774765,3.44830537080698,0.219532544708843
