Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1970-01-01,5.31506651445346,4.70130785808024,0.00213658855804979,3.84671795653958,-1.77043282298462,,,0,0,0,0,0,0,0,0,0.2,,,,,,,,1970-01-01,2.65963958525326,1.79378745039178,0.375028225107024
1970-04-01,5.15046197509649,4.59498884794823,-0.0423172464260807,3.05090096199575,-0.606968003526111,,,,,,,,,,,,,,,,,,,1970-04-01,2.60781483211822,1.79254151961152,0.374065934040796
1970-07-01,5.18613076475531,4.63921756663726,-0.0566311616231203,2.6227441450809,-0.96815941186314,,,,,,,,,,,,,,,,,,,1970-07-01,2.63559519520346,1.79068641673248,0.373095140004254
1970-10-01,5.04104184193086,4.53415303145005,-0.0829870573842598,2.06830961211864,-0.576352632258066,,,,,,,,,,,,,,,,,,,1970-10-01,2.59113675755047,1.79082867077228,0.372314773888458
1971-01-01,4.83455211801289,4.34142509820646,-0.0716756853101873,1.5287639095821,-0.404844521732143,,,,,,,,,,,,,,,,,,,1971-01-01,2.5186863156755,1.79341948598587,0.372032104854094
1971-04-01,5.20700131780311,4.63931984215344,-0.0358761897427316,1.8479520097469,-1.86576628106447,,,,,,,,,,,,,,,,,,,1971-04-01,2.61446882238792,1.78997359069682,0.371434823460195
1971-07-01,5.40741665593108,4.79523050952283,-0.0116548970673454,2.6664214008274,-2.98965639382453,,,,,,,,,,,,,,,,,,,1971-07-01,2.74940392873376,1.783316682983,0.370678427259117
1971-10-01,5.31860485854421,4.71014645560506,-0.00431353241456811,3.05560700340016,-4.53346231810493,,,,,,,,,,,,,,,,,,,1971-10-01,2.73870723792307,1.77800927140897,0.370145884951476
1972-01-01,5.06017464971786,4.47126106743036,0.00721971701487016,2.90890716565917,-5.05601709328425,,,,,,,,,,,,,,,,,,,1972-01-01,2.61656184282293,1.77605740764542,0.369976685834413
1972-04-01,5.3266880458132,4.73111517440967,-0.0199270136063053,3.03657323177458,-4.95667363117845,,,,,,,,,,,,,,,,,,,1972-04-01,2.73681456160442,1.76982109874959,0.369699104369658
1972-07-01,5.10747978661162,4.50898894836857,0.0118887207882047,3.51182864173472,-5.11893479638038,,,,,,,,,,,,,,,,,,,1972-07-01,2.65245139756441,1.76622667446898,0.369658373057066
1972-10-01,5.27511389804855,4.66623220974077,0.00182282741607375,3.79702585213647,-5.36456280726904,,,,,,,,,,,,,,,,,,,1972-10-01,2.72491664121747,1.75945148138876,0.369765819703353
1973-01-01,5.42824009666679,4.76840854931744,0.0394799377204426,4.76381716077555,-6.07398599229546,,,,,,,,,,,,,,,,,,,1973-01-01,2.83690921983597,1.75031826121207,0.370140255815761
1973-04-01,5.30739499353289,4.64448909479756,0.0586757334584839,5.28480753732282,-6.13988597721207,,,,,,,,,,,,,,,,,,,1973-04-01,2.80714995666694,1.7426947001454,0.370656693103339
1973-07-01,5.18162964115935,4.50346428773944,0.0922819730612067,5.50510867224494,-5.79107868086089,,,,,,,,,,,,,,,,,,,1973-07-01,2.75220210315216,1.73649374411731,0.371152590847398
